node_index,node_id,node_name
14784,DB00277,Theophylline
14785,DB00338,Omeprazole
14786,DB00448,Lansoprazole
14787,DB00499,Flutamide
14788,DB00613,Amodiaquine
14789,DB00694,Daunorubicin
14790,DB01087,Primaquine
14791,DB01204,Mitoxantrone
14792,DB01229,Paclitaxel
14793,DB01248,Docetaxel
14794,DB01254,Dasatinib
14795,DB11155,Triclocarban
14796,DB12245,Triclabendazole
14797,DB01598,Imipenem
14798,DB06211,Doripenem
14799,DB00030,Insulin human
14800,DB06713,Norelgestromin
14801,DB00013,Urokinase
14802,DB00642,Pemetrexed
14803,DB09116,Calcium carbimide
14804,DB09459,L-tartaric acid
14805,DB12831,Gabexate
14806,DB00494,Entacapone
14807,DB00668,Epinephrine
14808,DB00841,Dobutamine
14809,DB00968,Methyldopa
14810,DB01141,Micafungin
14811,DB06152,Nylidrin
14812,DB15488,Echinacoside
14813,DB00197,Troglitazone
14814,DB00269,Chlorotrianisene
14815,DB00389,Carbimazole
14816,DB00974,Edetic acid
14817,DB00990,Exemestane
14818,DB01007,Tioconazole
14819,DB01127,Econazole
14820,DB04794,Bifonazole
14821,DB04839,Cyproterone acetate
14822,DB06147,Sulfathiazole
14823,DB06423,Endostatin
14824,DB06719,Buserelin
14825,DB08804,Nandrolone decanoate
14826,DB09389,Norgestrel
14827,DB00107,Oxytocin
14828,DB00260,Cycloserine
14829,DB00875,Flupentixol
14830,DB00915,Amantadine
14831,DB06262,Droxidopa
14832,DB13848,Fluorodopa (18F)
14833,DB00140,Riboflavin
14834,DB00170,Menadione
14835,DB00542,Benazepril
14836,DB00178,Ramipril
14837,DB00183,Pentagastrin
14838,DB00202,Succinylcholine
14839,DB00391,Sulpiride
14840,DB00392,Profenamine
14841,DB00508,Triflupromazine
14842,DB00527,Cinchocaine
14843,DB00585,Nizatidine
14844,DB00711,Diethylcarbamazine
14845,DB00721,Procaine
14846,DB00790,Perindopril
14847,DB00868,Benzonatate
14848,DB00871,Terbutaline
14849,DB00888,Mechlorethamine
14850,DB00892,Oxybuprocaine
14851,DB00979,Cyclopentolate
14852,DB01035,Procainamide
14853,DB01116,Trimethaphan
14854,DB01122,Ambenonium
14855,DB01135,Doxacurium
14856,DB01161,Chloroprocaine
14857,DB01199,Tubocurarine
14858,DB01245,Decamethonium
14859,DB01337,Pancuronium
14860,DB01338,Pipecuronium
14861,DB01400,Neostigmine
14862,DB01408,Bambuterol
14863,DB02845,Methylphosphinic Acid
14864,DB03568,Butyric Acid
14865,DB03822,Ethyl dihydrogen phosphate
14866,DB03976,Phosphorylisopropane
14867,DB04250,Butyrylthiocholine
14868,DB04572,Thiotepa
14869,DB04920,Clevidipine
14870,DB05386,Regramostim
14871,DB06692,Aprotinin
14872,DB06756,Glycine betaine
14873,DB08897,Aclidinium
14874,DB09205,Moxisylyte
14875,DB14031,Tretamine
14876,DB09031,Miltefosine
14877,DB00143,Glutathione
14878,DB00369,Cidofovir
14879,DB06433,Tezacitabine
14880,DB00184,Nicotine
14881,DB00388,Phenylephrine
14882,DB00601,Linezolid
14883,DB00614,Furazolidone
14884,DB00780,Phenelzine
14885,DB01171,Moclobemide
14886,DB02095,Isatin
14887,DB02211,(R)-N-methyl-N-2-propynyl-1-indanamine
14888,DB02509,Farnesol
14889,DB03147,Flavin adenine dinucleotide
14890,DB03894,N-Propargyl-1(S)-Aminoindan
14891,DB04147,Dodecyldimethylamine N-oxide
14892,DB04307,5-Hydroxy-N-Propargyl-1(R)-Aminoindan
14893,DB04818,Iproniazid
14894,DB04889,Bicifadine
14895,DB09042,Tedizolid phosphate
14896,DB14569,Tedizolid
14897,DB00315,Zolmitriptan
14898,DB00397,Phenylpropanolamine
14899,DB00669,Sumatriptan
14900,DB00918,Almotriptan
14901,DB00952,Naratriptan
14902,DB00953,Rizatriptan
14903,DB01445,Bufotenine
14904,DB06654,Safinamide
14905,DB09244,Pirlindole
14906,DB09245,Toloxatone
14907,DB12329,Eravacycline
14908,DB15328,Ubrogepant
14909,DB00336,Nitrofural
14910,DB00339,Pyrazinamide
14911,DB00437,Allopurinol
14912,DB00746,Deferoxamine
14913,DB00831,Trifluoperazine
14914,DB01168,Procarbazine
14915,DB04335,Inosine
14916,DB06478,Porfiromycin
14917,DB00194,Vidarabine
14918,DB00640,Adenosine
14919,DB01280,Nelarabine
14920,DB05057,Erdosteine
14921,DB00128,Aspartic acid
14922,DB01956,Taurine
14923,DB00466,Picrotoxin
14924,DB01119,Diazoxide
14925,DB08794,Ethyl biscoumacetate
14926,DB00910,Paricalcitol
14927,DB09326,Ammonia N-13
14928,DB02486,2-Hydroxyethyl Disulfide
14929,DB02943,N-(4-Aminobutanoyl)-S-(4-methoxybenzyl)-L-cysteinylglycine
14930,DB03602,S-benzylglutathione
14931,DB04132,S-Hexylglutathione
14932,DB00172,Proline
14933,DB00577,Valaciclovir
14934,DB00091,Cyclosporine
14935,DB00196,Fluconazole
14936,DB00199,Erythromycin
14937,DB00203,Sildenafil
14938,DB00206,Reserpine
14939,DB00224,Indinavir
14940,DB00281,Lidocaine
14941,DB00288,Amcinonide
14942,DB00342,Terfenadine
14943,DB00367,Levonorgestrel
14944,DB00381,Amlodipine
14945,DB00398,Sorafenib
14946,DB00401,Nisoldipine
14947,DB00439,Cerivastatin
14948,DB00444,Teniposide
14949,DB00446,Chloramphenicol
14950,DB00455,Loratadine
14951,DB00468,Quinine
14952,DB00502,Haloperidol
14953,DB00528,Lercanidipine
14954,DB00531,Cyclophosphamide
14955,DB00541,Vincristine
14956,DB00564,Carbamazepine
14957,DB00574,Fenfluramine
14958,DB00604,Cisapride
14959,DB00622,Nicardipine
14960,DB00637,Astemizole
14961,DB00641,Simvastatin
14962,DB00656,Trazodone
14963,DB00683,Midazolam
14964,DB00688,Mycophenolate mofetil
14965,DB00700,Eplerenone
14966,DB00701,Amprenavir
14967,DB00705,Delavirdine
14968,DB00745,Modafinil
14969,DB00758,Clopidogrel
14970,DB00764,Mometasone
14971,DB00820,Tadalafil
14972,DB00822,Disulfiram
14973,DB00834,Mifepristone
14974,DB00862,Vardenafil
14975,DB00877,Sirolimus
14976,DB00897,Triazolam
14977,DB00904,Ondansetron
14978,DB00905,Bimatoprost
14979,DB00909,Zonisamide
14980,DB00916,Metronidazole
14981,DB00921,Buprenorphine
14982,DB00962,Zaleplon
14983,DB00972,Azelastine
14984,DB01023,Felodipine
14985,DB01054,Nitrendipine
14986,DB01058,Praziquantel
14987,DB01095,Fluvastatin
14988,DB01100,Pimozide
14989,DB01103,Quinacrine
14990,DB01114,Chlorpheniramine
14991,DB01166,Cilostazol
14992,DB01167,Itraconazole
14993,DB01174,Phenobarbital
14994,DB01184,Domperidone
14995,DB01211,Clarithromycin
14996,DB01216,Finasteride
14997,DB01217,Anastrozole
14998,DB01218,Halofantrine
14999,DB01224,Quetiapine
15000,DB01259,Lapatinib
15001,DB01267,Paliperidone
15002,DB01268,Sunitinib
15003,DB01380,Cortisone acetate
15004,DB02520,Ditiocarb
15005,DB04856,Dexloxiglumide
15006,DB04946,Iloperidone
15007,DB04957,Azimilide
15008,DB05773,Trastuzumab emtansine
15009,DB06176,Romidepsin
15010,DB06228,Rivaroxaban
15011,DB06267,Udenafil
15012,DB06287,Temsirolimus
15013,DB06335,Saxagliptin
15014,DB06403,Ambrisentan
15015,DB06413,Armodafinil
15016,DB06419,Cethromycin
15017,DB06448,Lonafarnib
15018,DB06595,Midostaurin
15019,DB06605,Apixaban
15020,DB06626,Axitinib
15021,DB06652,Vicriviroc
15022,DB06697,Artemether
15023,DB06730,Gestodene
15024,DB06731,Seproxetine
15025,DB06772,Cabazitaxel
15026,DB06789,Hydroxyprogesterone caproate
15027,DB08865,Crizotinib
15028,DB08873,Boceprevir
15029,DB08883,Perampanel
15030,DB08901,Ponatinib
15031,DB08970,Fluprednidene
15032,DB08971,Fluocortolone
15033,DB09054,Idelalisib
15034,DB09065,Cobicistat
15035,DB09068,Vortioxetine
15036,DB09074,Olaparib
15037,DB09095,Difluocortolone
15038,DB09102,Daclatasvir
15039,DB09231,Benidipine
15040,DB09297,Paritaprevir
15041,DB11487,Dexamethasone isonicotinate
15042,DB11574,Elbasvir
15043,DB11586,Asunaprevir
15044,DB11633,Isavuconazole
15045,DB11712,Tezacaftor
15046,DB11737,Icotinib
15047,DB11750,Clobetasol
15048,DB11761,Tenapanor
15049,DB11837,Osilodrostat
15050,DB11915,Valbenazine
15051,DB11921,Deflazacort
15052,DB11951,Lemborexant
15053,DB12070,Letermovir
15054,DB12130,Lorlatinib
15055,DB12161,Deutetrabenazine
15056,DB12301,Doravirine
15057,DB12332,Rucaparib
15058,DB13003,Cortivazol
15059,DB13179,Troleandomycin
15060,DB13208,Prednylidene
15061,DB13609,Umifenovir
15062,DB13728,Halometasone
15063,DB13843,Cloprednol
15064,DB14512,Mometasone furoate
15065,DB14633,Prednisolone hemisuccinate
15066,DB14634,Fluprednidene acetate
15067,DB14644,Methylprednisolone hemisuccinate
15068,DB14646,Prednisone acetate
15069,DB14652,Clocortolone acetate
15070,DB14659,Melengestrol acetate
15071,DB14681,Cortisone
15072,DB00022,Peginterferon alfa-2b
15073,DB00176,Fluvoxamine
15074,DB00182,Amphetamine
15075,DB00185,Cevimeline
15076,DB00187,Esmolol
15077,DB00188,Bortezomib
15078,DB00193,Tramadol
15079,DB00195,Betaxolol
15080,DB00209,Trospium
15081,DB00211,Midodrine
15082,DB00215,Citalopram
15083,DB00234,Reboxetine
15084,DB00257,Clotrimazole
15085,DB00259,Sulfanilamide
15086,DB00283,Clemastine
15087,DB00285,Venlafaxine
15088,DB00297,Bupivacaine
15089,DB00318,Codeine
15090,DB00349,Clobazam
15091,DB00356,Chlorzoxazone
15092,DB00361,Vinorelbine
15093,DB00363,Clozapine
15094,DB00370,Mirtazapine
15095,DB00373,Timolol
15096,DB00377,Palonosetron
15097,DB00379,Mexiletine
15098,DB00420,Promazine
15099,DB00425,Zolpidem
15100,DB00433,Prochlorperazine
15101,DB00482,Celecoxib
15102,DB00489,Sotalol
15103,DB00496,Darifenacin
15104,DB00514,Dextromethorphan
15105,DB00521,Carteolol
15106,DB00568,Cinnarizine
15107,DB00570,Vinblastine
15108,DB00590,Doxazosin
15109,DB00592,Piperazine
15110,DB00623,Fluphenazine
15111,DB00633,Dexmedetomidine
15112,DB00647,Dextropropoxyphene
15113,DB00674,Galantamine
15114,DB00679,Thioridazine
15115,DB00699,Nicergoline
15116,DB00715,Paroxetine
15117,DB00726,Trimipramine
15118,DB00751,Epinastine
15119,DB00752,Tranylcypromine
15120,DB00757,Dolasetron
15121,DB00763,Methimazole
15122,DB00792,Tripelennamine
15123,DB00805,Minaprine
15124,DB00810,Biperiden
15125,DB00836,Loperamide
15126,DB00843,Donepezil
15127,DB00850,Perphenazine
15128,DB00866,Alprenolol
15129,DB00914,Phenformin
15130,DB00932,Tipranavir
15131,DB00933,Mesoridazine
15132,DB00956,Hydrocodone
15133,DB00960,Pindolol
15134,DB01005,Hydroxyurea
15135,DB01012,Cinacalcet
15136,DB01028,Methoxyflurane
15137,DB01036,Tolterodine
15138,DB01037,Selegiline
15139,DB01071,Mequitazine
15140,DB01074,Perhexiline
15141,DB01079,Tegaserod
15142,DB01096,Oxamniquine
15143,DB01128,Bicalutamide
15144,DB01129,Rabeprazole
15145,DB01131,Proguanil
15146,DB01149,Nefazodone
15147,DB01173,Orphenadrine
15148,DB01175,Escitalopram
15149,DB01177,Idarubicin
15150,DB01182,Propafenone
15151,DB01191,Dexfenfluramine
15152,DB01192,Oxymorphone
15153,DB01193,Acebutolol
15154,DB01206,Lomustine
15155,DB01210,Levobunolol
15156,DB01214,Metipranolol
15157,DB01228,Encainide
15158,DB01244,Bepridil
15159,DB01255,Lisdexamfetamine
15160,DB01274,Arformoterol
15161,DB01295,Bevantolol
15162,DB01297,Practolol
15163,DB01323,St. John's Wort
15164,DB01392,Yohimbine
15165,DB01403,Methotrimeprazine
15166,DB01409,Tiotropium
15167,DB01435,Antipyrine
15168,DB01454,Midomafetamine
15169,DB01466,Ethylmorphine
15170,DB01472,4-Methoxyamphetamine
15171,DB01551,Dihydrocodeine
15172,DB01562,1-(2-Phenylethyl)-4-phenyl-4-acetoxypiperidine
15173,DB01576,Dextroamphetamine
15174,DB01577,Metamfetamine
15175,DB01580,Oxprenolol
15176,DB01590,Everolimus
15177,DB01624,Zuclopenthixol
15178,DB01628,Etoricoxib
15179,DB02701,Nicotinamide
15180,DB02703,Fusidic acid
15181,DB03783,Phenacetin
15182,DB04829,Lysergic acid diethylamide
15183,DB04840,Debrisoquine
15184,DB04841,Flunarizine
15185,DB04844,Tetrabenazine
15186,DB04846,Celiprolol
15187,DB04868,Nilotinib
15188,DB04871,Lorcaserin
15189,DB04884,Dapoxetine
15190,DB04905,Tesmilifene
15191,DB04938,Ospemifene
15192,DB04948,Lofexidine
15193,DB05271,Rotigotine
15194,DB06016,Cariprazine
15195,DB06137,KX-01
15196,DB06144,Sertindole
15197,DB06148,Mianserin
15198,DB06203,Alogliptin
15199,DB06204,Tapentadol
15200,DB06217,Vernakalant
15201,DB06292,Dapagliflozin
15202,DB06370,Indisulam
15203,DB06506,Repinotan
15204,DB06512,Deramciclane
15205,DB06589,Pazopanib
15206,DB06603,Panobinostat
15207,DB06608,Tafenoquine
15208,DB06678,Esmirtazapine
15209,DB06684,Vilazodone
15210,DB06691,Mepyramine
15211,DB06700,Desvenlafaxine
15212,DB06702,Fesoterodine
15213,DB06708,Lumefantrine
15214,DB06726,Bufuralol
15215,DB06727,Sparteine
15216,DB06729,Sulfaphenazole
15217,DB06735,Enclomiphene
15218,DB06819,Phenylbutyric acid
15219,DB06820,Sulconazole
15220,DB08807,Bopindolol
15221,DB08808,Bupranolol
15222,DB08918,Levomilnacipran
15223,DB08922,Perospirone
15224,DB08952,Indenolol
15225,DB09013,Befunolol
15226,DB09039,Eliglustat
15227,DB09048,Netupitant
15228,DB09049,Naloxegol
15229,DB09076,Umeclidinium
15230,DB09078,Lenvatinib
15231,DB09118,Stiripentol
15232,DB09128,Brexpiprazole
15233,DB09167,Dosulepin
15234,DB09173,Butyrfentanyl
15235,DB09183,Dasabuvir
15236,DB09224,Melperone
15237,DB09238,Manidipine
15238,DB09291,Rolapitant
15239,DB09351,Levobetaxolol
15240,DB09570,Ixazomib
15241,DB11614,Rupatadine
15242,DB11638,Artenimol
15243,DB11718,Encorafenib
15244,DB11732,Lasmiditan
15245,DB11770,Talinolol
15246,DB11785,Anisodamine
15247,DB11979,Elagolix
15248,DB12212,Landiolol
15249,DB12499,Clascoterone
15250,DB12500,Fedratinib
15251,DB12523,Mizolastine
15252,DB12693,Ritanserin
15253,DB12752,Bucindolol
15254,DB13139,Levosalbutamol
15255,DB13174,Rhein
15256,DB13293,Ipecac
15257,DB13443,Esatenolol
15258,DB13508,Cloranolol
15259,DB13530,Mepindolol
15260,DB13679,Dexchlorpheniramine
15261,DB13757,Epanolol
15262,DB13775,Tertatolol
15263,DB13874,Enasidenib
15264,DB13975,Black cohosh
15265,DB14010,"5-methoxy-N,N-dimethyltryptamine"
15266,DB14025,Clinafloxacin
15267,DB14761,Remdesivir
15268,DB14881,Oliceridine
15269,DB15091,Upadacitinib
15270,DB00166,Lipoic acid
15271,DB00305,Mitomycin
15272,DB00665,Nilutamide
15273,DB00698,Nitrofurantoin
15274,DB00865,Benzphetamine
15275,DB03247,Flavin mononucleotide
15276,DB06263,Amrubicin
15277,DB00008,Peginterferon alfa-2a
15278,DB00011,Interferon alfa-n1
15279,DB00018,Interferon alfa-n3
15280,DB00033,Interferon gamma-1b
15281,DB00034,"Interferon alfa-2a, Recombinant"
15282,DB00046,Insulin lispro
15283,DB00047,Insulin glargine
15284,DB00060,Interferon beta-1a
15285,DB00068,Interferon beta-1b
15286,DB00069,Interferon alfacon-1
15287,DB00071,Insulin pork
15288,DB00105,Interferon alfa-2b
15289,DB00218,Moxifloxacin
15290,DB00261,Anagrelide
15291,DB00268,Ropinirole
15292,DB00296,Ropivacaine
15293,DB00365,Grepafloxacin
15294,DB00382,Tacrine
15295,DB00384,Triamterene
15296,DB00400,Griseofulvin
15297,DB00418,Secobarbital
15298,DB00428,Streptozocin
15299,DB00440,Trimethoprim
15300,DB00467,Enoxacin
15301,DB00487,Pefloxacin
15302,DB00518,Albendazole
15303,DB00553,Methoxsalen
15304,DB00629,Guanabenz
15305,DB00685,Trovafloxacin
15306,DB00697,Tizanidine
15307,DB00730,Thiabendazole
15308,DB00740,Riluzole
15309,DB00772,Malathion
15310,DB00779,Nalidixic acid
15311,DB00794,Primidone
15312,DB00806,Pentoxifylline
15313,DB00817,Rosoxacin
15314,DB00827,Cinoxacin
15315,DB00851,Dacarbazine
15316,DB00927,Famotidine
15317,DB00969,Alosetron
15318,DB00978,Lomefloxacin
15319,DB00980,Ramelteon
15320,DB00998,Frovatriptan
15321,DB01002,Levobupivacaine
15322,DB01059,Norfloxacin
15323,DB01094,Hesperetin
15324,DB01097,Leflunomide
15325,DB01155,Gemifloxacin
15326,DB01165,Ofloxacin
15327,DB01208,Sparfloxacin
15328,DB01223,Aminophylline
15329,DB01283,Lumiracoxib
15330,DB01303,Oxtriphylline
15331,DB01306,Insulin aspart
15332,DB01309,Insulin glulisine
15333,DB01367,Rasagiline
15334,DB01405,Temafloxacin
15335,DB01412,Theobromine
15336,DB01482,Fenethylline
15337,DB01558,Bromazepam
15338,DB01609,Deferasirox
15339,DB01667,8-azaguanine
15340,DB02134,Xanthine
15341,DB02489,9-Methylguanine
15342,DB04076,Hypoxanthine
15343,DB04356,9-Deazaguanine
15344,DB05015,Belinostat
15345,DB05115,NN344
15346,DB05258,Interferon alfa
15347,DB05396,Albinterferon Alfa-2B
15348,DB05488,Technetium Tc-99m ciprofloxacin
15349,DB05676,Apremilast
15350,DB05708,GTS-21
15351,DB05928,Dovitinib
15352,DB05990,Obeticholic acid
15353,DB06160,Garenoxacin
15354,DB06210,Eltrombopag
15355,DB06235,Vadimezan
15356,DB06264,Tolperisone
15357,DB06442,Avasimibe
15358,DB06479,Propentofylline
15359,DB06510,Muraglitazar
15360,DB06594,Agomelatine
15361,DB06600,Nemonoxacin
15362,DB06732,beta-Naphthoflavone
15363,DB06769,Bendamustine
15364,DB06771,Besifloxacin
15365,DB06803,Niclosamide
15366,DB08880,Teriflunomide
15367,DB08910,Pomalidomide
15368,DB08972,Flumequine
15369,DB09071,Tasimelteon
15370,DB09120,Zucapsaicin
15371,DB09122,Peginterferon beta-1a
15372,DB09185,Viloxazine
15373,DB09198,Lobeglitazone
15374,DB09225,Zotepine
15375,DB09273,Doxofylline
15376,DB09290,Ramosetron
15377,DB09330,Osimertinib
15378,DB09456,Insulin beef
15379,DB11198,Peppermint oil
15380,DB11404,Enrofloxacin
15381,DB11443,Orbifloxacin
15382,DB11450,Pimobendan
15383,DB11491,Sarafloxacin
15384,DB11511,Difloxacin
15385,DB11567,Insulin peglispro
15386,DB11568,Insulin tregopil
15387,DB11774,Pazufloxacin
15388,DB11791,Capmatinib
15389,DB11892,Prulifloxacin
15390,DB11932,Abametapir
15391,DB11967,Binimetinib
15392,DB12026,Voxilaprevir
15393,DB12406,Lisofylline
15394,DB12814,Cepeginterferon alfa-2B
15395,DB12945,Dihydralazine
15396,DB13203,Bamifylline
15397,DB13261,Sitafloxacin
15398,DB13449,Proxyphylline
15399,DB13573,Acefylline
15400,DB13592,Etamiphylline
15401,DB13627,Oxolinic acid
15402,DB13634,Pentifylline
15403,DB13772,Rufloxacin
15404,DB13812,Bufylline
15405,DB13823,Pipemidic acid
15406,DB14018,Bromotheophylline
15407,DB14029,Furafylline
15408,DB14132,8-chlorotheophylline
15409,DB15119,Ropeginterferon alfa-2b
15410,DB15131,Interferon alfa-2c
15411,DB01752,S-adenosyl-L-homocysteine
15412,DB05381,Histamine
15413,DB00441,Gemcitabine
15414,DB00928,Azacitidine
15415,DB03185,"1-Beta-Ribofuranosyl-1,3-Diazepinone"
15416,DB00186,Lorazepam
15417,DB00191,Phentermine
15418,DB00204,Dofetilide
15419,DB00207,Azithromycin
15420,DB00213,Pantoprazole
15421,DB00231,Temazepam
15422,DB00239,Oxiconazole
15423,DB00247,Methysergide
15424,DB00248,Cabergoline
15425,DB00254,Doxycycline
15426,DB00270,Isradipine
15427,DB00301,Flucloxacillin
15428,DB00307,Bexarotene
15429,DB00309,Vindesine
15430,DB00312,Pentobarbital
15431,DB00320,Dihydroergotamine
15432,DB00337,Pimecrolimus
15433,DB00346,Alfuzosin
15434,DB00347,Trimethadione
15435,DB00351,Megestrol acetate
15436,DB00353,Methylergometrine
15437,DB00357,Aminoglutethimide
15438,DB00359,Sulfadiazine
15439,DB00378,Dydrogesterone
15440,DB00393,Nimodipine
15441,DB00402,Eszopiclone
15442,DB00485,Dicloxacillin
15443,DB00520,Caspofungin
15444,DB00539,Toremifene
15445,DB00546,Adinazolam
15446,DB00559,Bosentan
15447,DB00580,Valdecoxib
15448,DB00589,Lisuride
15449,DB00593,Ethosuximide
15450,DB00602,Ivermectin
15451,DB00612,Bisoprolol
15452,DB00615,Rifabutin
15453,DB00617,Paramethadione
15454,DB00628,Clorazepic acid
15455,DB00673,Aprepitant
15456,DB00681,Amphotericin B
15457,DB00690,Flurazepam
15458,DB00696,Ergotamine
15459,DB00708,Sufentanil
15460,DB00719,Azatadine
15461,DB00724,Imiquimod
15462,DB00736,Esomeprazole
15463,DB00769,Hydrocortamate
15464,DB00778,Roxithromycin
15465,DB00812,Phenylbutazone
15466,DB00819,Acetazolamide
15467,DB00823,Ethynodiol diacetate
15468,DB00825,Levomenthol
15469,DB00826,Natamycin
15470,DB00872,Conivaptan
15471,DB00889,Granisetron
15472,DB00906,Tiagabine
15473,DB00911,Tinidazole
15474,DB00947,Fulvestrant
15475,DB00949,Felbamate
15476,DB00954,Dirithromycin
15477,DB00973,Ezetimibe
15478,DB00976,Telithromycin
15479,DB01001,Salbutamol
15480,DB01018,Guanfacine
15481,DB01030,Topotecan
15482,DB01049,Ergoloid mesylate
15483,DB01085,Pilocarpine
15484,DB01105,Sibutramine
15485,DB01117,Atovaquone
15486,DB01130,Prednicarbate
15487,DB01134,Desoxycorticosterone pivalate
15488,DB01152,Candicidin
15489,DB01154,Thiamylal
15490,DB01186,Pergolide
15491,DB01194,Brinzolamide
15492,DB01196,Estramustine
15493,DB01200,Bromocriptine
15494,DB01201,Rifapentine
15495,DB01215,Estazolam
15496,DB01220,Rifaximin
15497,DB01227,Levacetylmethadol
15498,DB01253,Ergometrine
15499,DB01256,Retapamulin
15500,DB01260,Desonide
15501,DB01261,Sitagliptin
15502,DB01263,Posaconazole
15503,DB01319,Fosamprenavir
15504,DB01333,Cefradine
15505,DB01349,Tasosartan
15506,DB01352,Aprobarbital
15507,DB01357,Mestranol
15508,DB01369,Quinupristin
15509,DB01381,Ginkgo biloba
15510,DB01393,Bezafibrate
15511,DB01411,Pranlukast
15512,DB01456,5-androstenedione
15513,DB01483,Barbital
15514,DB01536,Androstenedione
15515,DB01544,Flunitrazepam
15516,DB01559,Clotiazepam
15517,DB01588,Prazepam
15518,DB01589,Quazepam
15519,DB01595,Nitrazepam
15520,DB01656,Roflumilast
15521,DB01698,Rutin
15522,DB01764,Dalfopristin
15523,DB01873,Epothilone D
15524,DB02187,Equilin
15525,DB02789,Pregnenolone
15526,DB03010,Patupilone
15527,DB03515,Equilenin
15528,DB03701,Vanoxerine
15529,DB04070,6-Deoxyerythronolide B
15530,DB04652,Corticosterone
15531,DB04743,Nimesulide
15532,DB04817,Metamizole
15533,DB04825,Prenylamine
15534,DB04832,Zimelidine
15535,DB04833,Methaqualone
15536,DB04835,Maraviroc
15537,DB04838,Cyclandelate
15538,DB04842,Fluspirilene
15539,DB04845,Ixabepilone
15540,DB04886,Calanolide A
15541,DB04894,Vapreotide
15542,DB04896,Milnacipran
15543,DB04908,Flibanserin
15544,DB04934,Rifalazil
15545,DB04975,Banoxantrone
15546,DB05039,Indacaterol
15547,DB05154,Pretomanid
15548,DB05212,HE3286
15549,DB05351,Dexlansoprazole
15550,DB05482,7-ethyl-10-hydroxycamptothecin
15551,DB05541,Brivaracetam
15552,DB05814,GPI-1485
15553,DB05885,Seletracetam
15554,DB05903,KOS-1584
15555,DB06155,Rimonabant
15556,DB06174,Noscapine
15557,DB06207,Silodosin
15558,DB06212,Tolvaptan
15559,DB06218,Lacosamide
15560,DB06233,Ridaforolimus
15561,DB06237,Avanafil
15562,DB06268,Sitaxentan
15563,DB06273,Tocilizumab
15564,DB06318,AVE9633
15565,DB06342,Coltuximab ravtansine
15566,DB06414,Etravirine
15567,DB06446,Dotarizine
15568,DB06458,Remacemide
15569,DB06469,Lestaurtinib
15570,DB06470,Clomethiazole
15571,DB06587,Mitemcinal
15572,DB06616,Bosutinib
15573,DB06636,Isavuconazonium
15574,DB06663,Pasireotide
15575,DB06670,Odanacatib
15576,DB06685,Laquinimod
15577,DB06712,Nilvadipine
15578,DB06717,Fosaprepitant
15579,DB06742,Ambroxol
15580,DB06762,Pinacidil
15581,DB06780,Desoxycorticosterone acetate
15582,DB06781,Difluprednate
15583,DB06786,Halcinonide
15584,DB06791,Lanreotide
15585,DB07348,Brefeldin A
15586,DB07615,Tranilast
15587,DB08439,Parecoxib
15588,DB08502,Capravirine
